AppStore_Url,App_Id,App_Name,Average_User_Rating,Content_Rating,Currency,Current_Version_Reviews,Current_Version_Score,Developer,DeveloperId,Developer_Url,Developer_Website,Free,Price,Primary_Genre,Released,Required_IOS_Version,Reviews,Size_Bytes,Updated,Version
https://apps.apple.com/us/app/ba-b%E1%BA%A1n-nh%E1%BB%8F-tr%E1%BB%93ng-c%C3%A2y-truy%E1%BB%87n-thi%E1%BA%BFu-nhi-t%E1%BB%AB-t%C3%A1c-gi%E1%BA%A3-hi%E1%BB%81n-b%C3%B9i/id1073075220?uo=4,com.strongwave.babantrongcay,Ba bạn nhỏ trồng cây (Truyện thiếu nhi từ tác giả Hiền Bùi),0.0,4+,USD,0,0.0,Hien Bui,648721263,https://apps.apple.com/us/developer/hien-bui/id648721263?uo=4,http://facebook.com/truyenthieunhi5,true,0.0,Book,2016-01-25T18:16:45Z,7.0,0,53268480,2016-01-25T18:16:45Z,1.0
https://apps.apple.com/us/app/abbys-world-activity-story-book/id1186697896?uo=4,com.cathscomputersolutions.abbysworld,Abby's World - Activity & Story Book,0.0,4+,USD,0,0.0,Catherine Easton,1537350588,https://apps.apple.com/us/developer/catherine-easton/id1537350588?uo=4,https://appmum.com.au/,true,0.0,Book,2017-01-31T16:51:59Z,9.0,0,112336896,2017-01-31T16:51:59Z,1.5
https://apps.apple.com/us/app/abc-number-kids-nursery-book/id1384470480?uo=4,com.gcpro.kids.learning.counting.abc,ABC & Number Kids Nursery Book,0.0,4+,USD,0,0.0,Muhammad Zulqarnain,1323984597,https://apps.apple.com/us/developer/muhammad-zulqarnain/id1323984597?uo=4,https://gamecraftpro.com,true,0.0,Education,2018-06-05T14:09:36Z,8.0,0,131053568,2018-06-05T14:09:36Z,1.0
https://apps.apple.com/us/app/abc-100-first-words-for-children-to-listen-learn-speak/id970503221?uo=4,135st100firstwords,"ABC 100 First Words For Children To Listen, Learn, Speak With Vocabulary in English With Animals",3.43341,4+,USD,413,3.43341,Escaleto UG (haftungsbeschraenkt),531793588,https://apps.apple.com/us/developer/escaleto-ug-haftungsbeschraenkt/id531793588?uo=4,"",true,0.0,Games,2015-03-06T08:00:00Z,6.0,413,57879552,2015-03-06T08:00:00Z,1.0
https://apps.apple.com/us/app/abc-123-colors-spelling-pronunciation/id550770730?uo=4,com.martialred.abc123colorslite,ABC 123 Colors: Spelling & Pronunciation,4.72727,4+,USD,11,4.72727,Hong Li,496068936,https://apps.apple.com/us/developer/hong-li/id496068936?uo=4,http://www.martialred.com,true,0.0,Education,2012-08-14T22:18:38Z,8.0,11,80807936,2017-04-09T21:02:04Z,1.2.2
https://apps.apple.com/us/app/abc-3-letters-kids-phonics-fun/id1335867312?uo=4,com.smartappsforkidseducation.firstcvcphonics,ABC 3 Letters Kids Phonics Fun,0.0,4+,USD,0,0.0,Anubha Goel,1102699646,https://apps.apple.com/us/developer/anubha-goel/id1102699646?uo=4,http://www.smartappsforkidseducation.com,false,1.99,Education,2018-01-17T19:03:37Z,8.0,0,66067456,2020-12-29T17:34:43Z,2.0.1
https://apps.apple.com/us/app/abc-4d/id1228940201?uo=4,com.Murtaza.ABC4D,ABC 4D,0.0,4+,USD,0,0.0,Murtaza Hassan,1228939990,https://apps.apple.com/us/developer/murtaza-hassan/id1228939990?uo=4,"",true,0.0,Education,2017-05-10T23:56:10Z,7.0,0,206432256,2017-05-10T23:56:10Z,3.0
https://apps.apple.com/us/app/abc-alphabet-coloring-book-to-learn-letters/id1166536977?uo=4,es.valenapps.abcabcedario,ABC Alphabet - Coloring book to learn letters,0.0,4+,USD,0,0.0,Valenapps,880048993,https://apps.apple.com/us/developer/valenapps/id880048993?uo=4,"",true,0.0,Entertainment,2016-10-19T04:08:40Z,8.0,0,18922496,2016-10-19T04:08:40Z,1.0
https://apps.apple.com/us/app/d-camille/id1503821170?uo=4,com.dcamille.dcamille,D Camille,2.9,17+,USD,10,2.9,"The Khulture, LLC",1503821169,https://apps.apple.com/us/developer/the-khulture-llc/id1503821169?uo=4,http://www.dcamille.com,true,0.0,Book,2020-03-21T07:00:00Z,11.0,10,6337536,2020-07-22T18:46:49Z,6
https://apps.apple.com/us/app/d-team/id1580684480?uo=4,com.codesap.DopaStaff,D Team,0.0,4+,USD,0,0.0,Muhammed Rashid,1389778880,https://apps.apple.com/us/developer/muhammed-rashid/id1389778880?uo=4,"",true,0.0,Education,2021-09-01T07:00:00Z,10.0,0,35617792,2021-10-04T14:07:19Z,1.1
https://apps.apple.com/us/app/d-r/id586922088?uo=4,com.dr.DRIphone,D&R,3.0,4+,USD,2,3.0,TURKUVAZ MUZIK KITAP MAGAZACILIK PAZARLAMA A S,578958039,https://apps.apple.com/us/developer/turkuvaz-muzik-kitap-magazacilik-pazarlama-a-s/id578958039?uo=4,http://www.dr.com.tr,true,0.0,Lifestyle,2012-12-18T22:03:38Z,10.0,2,38024192,2021-05-08T18:35:11Z,3.1.3
https://apps.apple.com/us/app/dneit-test-op-l%C3%ABtzebuergesch/id1515997455?uo=4,org.biblesint.itz.bible,D'Neit Test. op Lëtzebuergesch,0.0,4+,USD,0,0.0,"Baptist Mid-Missions Global Ministries, Inc.",1502853486,https://apps.apple.com/us/developer/baptist-mid-missions-global-ministries-inc/id1502853486?uo=4,http://biblesint.org,true,0.0,Book,2020-08-30T07:00:00Z,9.3,0,120719360,2021-05-19T00:24:42Z,1.10
https://apps.apple.com/us/app/d-library/id1581752781?uo=4,com.mptc.DLibrary,D-Library,5.0,4+,USD,1,5.0,SOKPHATH LY,1581752784,https://apps.apple.com/us/developer/sokphath-ly/id1581752784?uo=4,"",true,0.0,Education,2021-08-22T07:00:00Z,12.1,1,23222272,2021-10-12T00:18:41Z,0.1.1
https://apps.apple.com/us/app/d-reader/id1067169540?uo=4,com.lifeng.Dreader,D-Reader,4.0,4+,USD,1,4.0,"Beijing Zhongxian Zhihui IP Consulting Co.,Ltd.",592667658,https://apps.apple.com/us/developer/beijing-zhongxian-zhihui-ip-consulting-co-ltd/id592667658?uo=4,"",true,0.0,Utilities,2016-01-05T21:47:32Z,7.0,1,24834048,2016-03-26T14:17:30Z,1.0.3
https://apps.apple.com/us/app/d-room-books/id1017275195?uo=4,jp.d-room.books,D-room Books,0.0,12+,USD,0,0.0,"Daiwa Living Co., Ltd.",1017275194,https://apps.apple.com/us/developer/daiwa-living-co-ltd/id1017275194?uo=4,"",true,0.0,Book,2015-09-16T00:36:25Z,8.0,0,28003328,2020-09-15T03:52:55Z,1.15.3 (92)
https://apps.apple.com/us/app/f-fighting-officer-principles/id1070873696?uo=4,com.topoflearning.best.app.fire.officer.principles.tactics.practices.fighting.civil.defense,F Fighting Officer  Principles,0.0,4+,USD,0,0.0,Karim SLITI,1049042697,https://apps.apple.com/us/developer/karim-sliti/id1049042697?uo=4,"",false,2.99,Reference,2016-01-08T23:22:25Z,11.4,0,22230016,2019-11-25T00:42:12Z,1.1
https://apps.apple.com/us/app/f-p-prompting-guide-1/id403800504?uo=4,com.heinemann.prompting,F&P Prompting Guide 1,5.0,4+,USD,1,5.0,Heinemann,403800507,https://apps.apple.com/us/developer/heinemann/id403800507?uo=4,http://www.heinemann.com/,false,9.99,Education,2010-11-18T03:52:32Z,11.0,1,20636672,2020-02-28T13:07:45Z,3.1
https://apps.apple.com/us/app/f-p-prompting-guide-2/id591514635?uo=4,com.heinemann.prompting2,F&P Prompting Guide 2,4.33333,4+,USD,3,4.33333,Heinemann,403800507,https://apps.apple.com/us/developer/heinemann/id403800507?uo=4,http://www.heinemann.com/,false,9.99,Education,2013-03-22T03:49:31Z,11.0,3,22209536,2020-02-27T10:57:54Z,4.1
https://apps.apple.com/us/app/f-p-prompting-guide-fiction/id1441292321?uo=4,com.heinemann.prompting.fiction,F&P Prompting Guide Fiction,0.0,4+,USD,0,0.0,Heinemann,403800507,https://apps.apple.com/us/developer/heinemann/id403800507?uo=4,"",false,9.99,Education,2018-12-31T19:03:28Z,11.0,0,23799808,2020-02-27T10:58:13Z,5.1
https://apps.apple.com/us/app/f-p-prompting-guide-nonfiction/id1441292339?uo=4,com.heinemann.prompting.nonfiction,F&P Prompting Guide Nonfiction,0.0,4+,USD,0,0.0,Heinemann,403800507,https://apps.apple.com/us/developer/heinemann/id403800507?uo=4,"",false,9.99,Education,2018-12-31T19:03:28Z,11.0,0,23787520,2020-02-27T11:00:21Z,5.1
https://apps.apple.com/us/app/f-p-spanish-prompting-guide-2/id1052501860?uo=4,com.heinemann.prompting2ES,F&P Spanish Prompting Guide 2,0.0,4+,USD,0,0.0,Heinemann,403800507,https://apps.apple.com/us/developer/heinemann/id403800507?uo=4,http://www.heinemann.com/,false,9.99,Education,2016-01-07T16:41:03Z,11.0,0,21857280,2020-02-27T10:57:29Z,4.1
https://apps.apple.com/us/app/f6notes/id1563320463?uo=4,com.react.native.f6notes,F6Notes,0.0,4+,USD,0,0.0,HARIDI INDRA Al-BADRUL BIN HASLAM,908149606,https://apps.apple.com/us/developer/haridi-indra-al-badrul-bin-haslam/id908149606?uo=4,"",true,0.0,Stickers,2021-04-29T07:00:00Z,10.0,0,29576192,2021-05-04T15:43:46Z,1.0.4
https://apps.apple.com/us/app/fabio-greco-letture-in-chiaro-antologia-per-il/id945659420?uo=4,mobile.laterza.lettureInChiaroVolumeA,Fabio Greco - Letture in chiaro. Antologia per il biennio - Vol. A - Editori Laterza,0.0,4+,USD,0,0.0,GIUS. LATERZA E FIGLI SPA,849645326,https://apps.apple.com/us/developer/gius-laterza-e-figli-spa/id849645326?uo=4,http://www.laterza.it/ns-schedaopera-online.asp?isbn=9788842112020,true,0.0,Book,2015-01-06T19:48:42Z,5.1.1,0,106653696,2015-02-21T21:08:42Z,2.0.0
https://apps.apple.com/us/app/g-h-bank-e-books/id1058981234?uo=4,com.elibrary.ghbankebooks,G H BANK e-Books,0.0,12+,USD,0,0.0,BOOKDOSE COMPANY LIMITED,459445000,https://apps.apple.com/us/developer/bookdose-company-limited/id459445000?uo=4,"",true,0.0,Book,2015-11-24T00:35:42Z,8.0,0,24343552,2017-10-12T03:33:11Z,2.2.7
https://apps.apple.com/us/app/g-news/id1088199401?uo=4,th.or.ega.g-news,G-News,3.33333,4+,USD,3,3.33333,DIGITAL GOVERNMENT DEVELOPMENT AGENCY (PUBLIC ORGANIZATION),1539588309,https://apps.apple.com/us/developer/digital-government-development-agency-public-organization/id1539588309?uo=4,"",true,0.0,News,2016-04-05T03:54:20Z,8.0,3,68939776,2018-09-21T00:49:00Z,4.0.3
https://apps.apple.com/us/app/g-k-chesterton-audio-library/id667983025?uo=4,com.aswritten.mp3chesterton,G.K. Chesterton Audio Library,3.66667,4+,USD,3,3.66667,As Written Productions,399417668,https://apps.apple.com/us/developer/as-written-productions/id399417668?uo=4,"",true,0.0,Book,2013-07-17T17:18:40Z,10.3,3,10252288,2018-01-07T16:07:47Z,1.5
https://apps.apple.com/us/app/g-rio-school-kohima/id1425469605?uo=4,in.reevtech.griokohima,"G.Rio School, Kohima",5.0,17+,USD,1,5.0,reev technologies,1425469604,https://apps.apple.com/us/developer/reev-technologies/id1425469604?uo=4,https://reevtech.in,true,0.0,Education,2018-08-17T17:18:48Z,9.0,1,118356992,2020-08-22T21:58:05Z,2.4
https://apps.apple.com/us/app/g1-%E8%80%83%E8%AF%95-%E5%AE%89%E7%9C%81-%E5%A4%9A%E4%BC%A6%E5%A4%9A/id1035129486?uo=4,com.Shawn.G1,G1 考试-安省-多伦多,0.0,4+,USD,0,0.0,Shanglong He,1035129485,https://apps.apple.com/us/developer/shanglong-he/id1035129485?uo=4,"",true,0.0,Education,2015-09-27T12:25:42Z,8.0,0,24546304,2020-05-06T23:46:49Z,0.06
https://apps.apple.com/us/app/ga-guide/id914037533?uo=4,ch.admin.eda.gag,GA Guide,0.0,17+,USD,0,0.0,Eidgenoessisches Departement fuer auswaertige Angelegenheiten,881932496,https://apps.apple.com/us/developer/eidgenoessisches-departement-fuer-auswaertige-angelegenheiten/id881932496?uo=4,"",true,0.0,Book,2014-09-15T07:00:00Z,10.0,0,37123072,2018-09-26T00:19:52Z,1.0.12
